,사용월,호선명,지하철역,07시-08시 하차인원,08시-09시 하차인원,09시-10시 하차인원,17시-18시 승차인원,18시-19시 승차인원,19시-20시 승차인원,lat,lng
2680,201808,경강선,세종대왕릉,403,380,384,503,601,266,37.295309,127.570938
2681,201808,경강선,신둔도예촌,1585,3232,1980,3520,2653,1310,37.317185,127.40476
2682,201808,경강선,여주,2215,3154,3876,4316,3898,2591,37.282701,127.628607
2683,201808,경강선,이매,2965,3693,1938,3195,3555,2243,37.396104,127.12827
2684,201808,경강선,이천,4730,6923,3905,4934,6884,3670,37.265579,127.44226
2685,201808,경강선,초월,3285,4207,1741,4198,4602,2392,37.374419,127.299
2686,201808,경강선,판교,9298,22474,18413,9803,19891,14138,37.394761,127.111217
2687,201808,01호선,가산디지털단지,45578,162539,71665,45456,118714,52419,37.481072,126.882343
2688,201808,01호선,관악,6643,11876,11272,13236,12545,8112,37.419232,126.908706
2689,201808,01호선,광명,3097,3207,3373,3877,11422,4480,37.416182,126.884466
2690,201808,01호선,구로,34913,90914,50098,48203,81252,38618,37.503039,126.881966
2691,201808,01호선,군포,26738,45856,8961,18665,32231,14121,37.35356,126.948462
2692,201808,01호선,금정,43258,85936,30267,50757,75399,36111,37.372221,126.943429
2693,201808,01호선,금천구청,16386,29795,12262,18499,26841,13022,37.455626,126.89398
2694,201808,01호선,남영,23945,62520,32574,25329,52983,23114,37.541021,126.9713
2695,201808,01호선,노량진,20600,31889,21491,25311,32559,20023,37.514219,126.942454
2696,201808,01호선,당정,9592,17835,7592,12475,16899,8148,37.344285,126.948345
2697,201808,01호선,대방,38975,57895,28187,34020,53797,23954,37.513342,126.926382
2698,201808,01호선,독산,40140,100742,38718,42320,76165,34391,37.466613,126.889249
2699,201808,01호선,두정,7144,11431,9191,10648,14225,8766,36.833705,127.14896
2700,201808,01호선,명학,22952,60703,15477,21613,41683,14616,37.384653,126.935433
2701,201808,01호선,병점,21175,28244,16573,31502,38088,21335,37.207503,127.032731
2702,201808,01호선,서동탄,1726,2775,1004,2898,3204,1895,37.195504,127.051672
2703,201808,01호선,서울,2223,2943,2302,13328,12448,11375,37.554648,126.972559
2704,201808,01호선,서정리,10294,11132,6097,13921,11894,6549,37.056496,127.052819
2705,201808,01호선,석수,14010,19834,11289,19862,24504,13752,37.435047,126.902295
2706,201808,01호선,성균관대,10550,23447,15800,25726,26739,16257,37.300349,126.97075
2707,201808,01호선,성환,9036,12310,8772,10842,11164,5357,36.916076,127.126964
2708,201808,01호선,세류,5650,5412,3809,7543,7235,4947,37.245025,127.013222
2709,201808,01호선,세마,3794,5352,2565,5798,6461,3357,37.187533,127.04318
2710,201808,01호선,송탄,5710,8148,4727,10109,10167,6633,37.075696,127.054301
2711,201808,01호선,수원,56839,83542,75393,106024,108215,95212,37.265974,126.999874
2712,201808,01호선,신길,15143,29154,10882,17900,32945,13736,37.517122,126.917169
2713,201808,01호선,신도림,7044,15443,6421,7456,13590,6845,37.508725,126.891295
2714,201808,01호선,안양,18845,38605,39856,47298,43670,32992,37.401592,126.922874
2715,201808,01호선,영등포,68162,136348,101855,131648,178871,125207,37.515504,126.907628
2716,201808,01호선,오산,18621,22368,13646,25403,30413,16577,37.145885,127.06672
2717,201808,01호선,오산대,4246,7160,4610,6966,8016,3646,37.168953,127.063197
2718,201808,01호선,용산,77000,153608,111955,118186,167768,115810,37.529849,126.964561
2719,201808,01호선,의왕,26067,25054,9421,26292,24329,12615,37.320852,126.948217
2720,201808,01호선,지제,8021,6956,3152,9408,7982,4581,37.0188,127.070444
2721,201808,01호선,직산,2983,3109,1597,2391,3495,1521,36.870593,127.143904
2722,201808,01호선,진위,7162,7509,1684,5695,9053,3500,37.109447,127.062278
2723,201808,01호선,천안,7785,10757,13327,15971,15242,12024,36.810005,127.146826
2724,201808,01호선,평택,17183,23264,19700,32862,31995,23213,36.990726,127.085159
2725,201808,01호선,화서,5738,11490,7817,12360,12231,7577,37.283862,126.989627
2726,201808,경원선,가능,5241,17899,9016,12645,11380,7812,37.74859951,127.0441759
2727,201808,경원선,광운대,6367,13696,9866,15341,13607,8417,37.62396192,127.0618277
2728,201808,경원선,녹양,4722,8570,4866,8007,8643,5218,37.7596163,127.0423211
2729,201808,경원선,녹천,4010,5302,3312,6632,6465,3912,37.64472641,127.0514811
2730,201808,경원선,덕계,2111,2952,1683,3004,2886,1552,37.81859454,127.0569062
2731,201808,경원선,덕정,8670,15261,7167,11941,12415,6849,37.84347015,127.0615003
2732,201808,경원선,도봉,4270,12018,9241,9921,11103,5827,37.67962779,127.0455746
2733,201808,경원선,도봉산,5053,7976,10434,15876,14576,9997,37.68974492,127.0461423
2734,201808,경원선,동두천,8926,7412,4425,4795,5909,3345,37.92762028,127.0547774
2735,201808,경원선,동두천중앙,5478,10535,5756,7470,8766,4047,37.90180843,127.0563875
2736,201808,경원선,망월사,5503,19218,16023,15365,12711,7649,37.71063497,127.0473543
2737,201808,경원선,방학,8992,19114,13005,16786,18253,10636,37.66775024,127.0443057
2738,201808,경원선,보산,2856,2856,1954,4495,3543,2216,37.91453091,127.0571795
2739,201808,경원선,서빙고,4525,8429,3949,5445,7494,3394,37.5199083,126.9884501
2740,201808,경원선,석계,7155,12877,9260,14867,15018,11159,37.61517624,127.0657318
2741,201808,경원선,소요산,4191,6712,4852,16570,12184,6332,37.94727665,127.0606274
2742,201808,경원선,신이문,5073,8900,6212,11274,11042,7759,37.60202448,127.0673685
2743,201808,경원선,양주,12581,13414,8332,14015,16893,9441,37.77419343,127.0448678
2744,201808,경원선,옥수,52,223,41,391,50,325,37.54071815,127.0187087
2745,201808,경원선,왕십리,12272,24943,19398,35276,37172,30068,37.56208505,127.0384314
2746,201808,경원선,외대앞,5665,13359,13092,20318,18123,12794,37.59617573,127.063589
2747,201808,경원선,월계,6609,9156,6187,9211,8754,5446,37.63321594,127.0588457
2748,201808,경원선,응봉,2161,2966,1453,2705,2705,1794,37.55058589,127.0347705
2749,201808,경원선,의정부,17029,38764,42327,52179,56380,39249,37.73889917,127.045923
2750,201808,경원선,이촌,5217,8733,6292,10150,11755,7162,37.52264626,126.9737511
2751,201808,경원선,지행,5716,11852,7404,11078,13615,7923,37.89251965,127.0557757
2752,201808,경원선,창동,0,0,0,0,1,1,37.65292081,127.0479618
2753,201808,경원선,청량리,15747,24674,35605,41713,38764,31464,37.58017222,127.0455682
2754,201808,경원선,한남,9668,15138,12507,13592,17131,8942,37.52941984,127.0089652
2755,201808,경원선,회룡,8194,11891,10933,14399,14407,9284,37.72468322,127.0472035
2756,201808,경의선,가좌,3354,7853,7168,8568,9088,5859,37.568491,126.915487
2757,201808,경의선,강매,1391,3307,1455,2783,3797,1565,37.612314,126.843223
2758,201808,경의선,검암,0,0,0,0,1,1,37.56945248,126.6736399
2759,201808,경의선,계양,0,0,0,0,1,0,37.57177255,126.7363912
2760,201808,경의선,곡산,1400,2281,718,1351,2013,882,37.645676,126.801762
2761,201808,경의선,공덕,0,0,0,0,0,0,37.544018,126.951592
2762,201808,경의선,공덕,7148,17516,6071,7360,16545,7488,37.544018,126.951592
2763,201808,경의선,금릉,4842,9282,5411,8377,10477,5724,37.751322,126.765347
2764,201808,경의선,금촌,11656,16234,10038,13886,17997,9843,37.766217,126.774644
2765,201808,경의선,김포공항,0,0,0,2,2,1,37.56517181,126.8012249
2766,201808,경의선,능곡,2887,5649,3653,5269,5437,3856,37.618808,126.820783
2767,201808,경의선,디지털미디어시티,2181,3995,3095,4551,5548,3274,37.576646,126.900984
2768,201808,경의선,디지털미디어시티,0,0,0,1,0,0,37.576646,126.900984
2769,201808,경의선,문산,7733,14300,7194,15186,13741,7615,37.854619,126.788047
2770,201808,경의선,백마,6585,11536,6123,10045,12044,5895,37.658239,126.794461
2771,201808,경의선,서강대,4088,7082,5805,5510,6590,3987,37.551881,126.935711
2772,201808,경의선,서울,14450,37641,12667,11229,26821,9164,37.554648,126.972559
2773,201808,경의선,서울,0,0,0,1,2,0,37.554648,126.972559
2774,201808,경의선,수색,4368,16111,7917,6473,15308,5461,37.580842,126.895611
2775,201808,경의선,신촌,2220,6919,2589,3652,3772,1912,37.555134,126.936893
2776,201808,경의선,야당,4235,6217,4990,7868,7223,4950,37.712327,126.761356
2777,201808,경의선,운정,5752,8104,4773,8510,8854,5335,37.725826,126.767257
2778,201808,경의선,월롱,10617,11641,3632,9306,16318,6076,37.796188,126.792587
2779,201808,경의선,일산,7471,16752,9005,14580,12962,7727,37.682077,126.769846
2780,201808,경의선,탄현,6043,9636,7602,10616,12215,6905,37.694023,126.761086
2781,201808,경의선,파주,2411,4834,2279,4396,5135,1777,37.815298,126.792783
2782,201808,경의선,풍산,4235,7798,5562,7726,8426,5245,37.672346,126.786243
2783,201808,경의선,행신,5663,10871,6698,12771,11891,7359,37.612102,126.834146
2784,201808,경의선,홍대입구,0,0,0,0,0,0,37.557192,126.925381
2785,201808,경의선,홍대입구,2479,5121,4033,4328,6072,4690,37.557192,126.925381
2786,201808,경의선,화전,1857,4395,3029,4845,5043,2575,37.602888,126.868387
2787,201808,경의선,효창공원앞,3560,13754,7061,5983,10882,5999,37.539261,126.961351
2788,201808,01호선,간석,4425,8877,6406,10216,10541,6884,37.464737,126.694181
2789,201808,01호선,개봉,18031,27727,21880,33449,35794,23513,37.494594,126.85868
2790,201808,01호선,구일,8798,15051,10325,12435,15255,7319,37.496756,126.870793
2791,201808,01호선,도원,6124,23663,4838,9346,8892,3981,37.468446,126.642706
2792,201808,01호선,도화,4584,8667,3679,8095,7972,4189,37.46607,126.668672
2793,201808,01호선,동암,17930,20394,17821,29280,29355,20307,37.471408,126.702896
2794,201808,01호선,동인천,26394,37719,20909,42966,55188,27764,37.475276,126.632802
2795,201808,01호선,백운,6512,15410,10100,13449,13650,8320,37.483664,126.707704
2796,201808,01호선,부개,5948,12188,8500,13358,13611,9098,37.488418,126.74109
2797,201808,01호선,부천,25159,53954,46578,71132,77516,56989,37.48405,126.782686
2798,201808,01호선,부평,23708,39839,47452,74298,74099,61432,37.489493,126.724805
2799,201808,01호선,소사,10408,17670,11738,18363,17474,11252,37.482753,126.79544
2800,201808,01호선,송내,38525,91454,47251,56697,90286,45810,37.4876,126.753664
2801,201808,01호선,역곡,15171,32378,31016,43330,41333,27196,37.485178,126.811502
2802,201808,01호선,오류동,6902,12947,10970,17614,17821,10771,37.494526,126.845365
2803,201808,01호선,온수,10629,15285,8823,13509,13115,7193,37.492258,126.823388
2804,201808,01호선,인천,7107,9333,5382,14425,14130,8609,37.476691,126.616936
2805,201808,01호선,제물포,13855,29597,14349,22385,24821,12677,37.466769,126.656666
2806,201808,01호선,주안,23401,37696,28169,46189,48279,32274,37.464941,126.679923
2807,201808,01호선,중동,6495,14923,10561,13707,15151,9550,37.486562,126.764843
2808,201808,경춘선,가평,3629,7769,9089,8922,7967,5039,37.814536,127.510739
2809,201808,경춘선,갈매,2229,4039,2101,3722,4367,2432,37.634118,127.114757
2810,201808,경춘선,강촌,476,1842,1481,1798,1642,922,37.805723,127.634146
2811,201808,경춘선,굴봉산,166,374,542,768,495,321,37.832067,127.557695
2812,201808,경춘선,금곡,1997,4188,2023,2545,3392,1570,37.637382,127.207853
2813,201808,경춘선,김유정,427,786,1028,1364,1255,609,37.818466,127.71434
2814,201808,경춘선,남춘천,2298,4556,4720,6060,5511,4295,37.864007,127.723792
2815,201808,경춘선,대성리,719,1506,1202,1731,1679,1029,37.684071,127.379319
2816,201808,경춘선,마석,6140,9366,5147,6179,7891,3970,37.652782,127.311767
2817,201808,경춘선,백양리,559,552,265,529,516,228,37.830779,127.58933
2818,201808,경춘선,별내,3687,6299,3800,5612,5354,3201,37.64202,127.12684
2819,201808,경춘선,사릉,5214,6789,2983,5859,7560,3237,37.65108,127.176933
2820,201808,경춘선,상천,374,843,1036,1411,794,445,37.770246,127.454821
2821,201808,경춘선,신내,2682,2663,1092,1369,1545,1024,37.612887,127.103218
2822,201808,경춘선,천마산,1525,1301,1348,1778,2066,1052,37.658978,127.285379
2823,201808,경춘선,청평,2654,5819,5296,5690,5175,2890,37.735488,127.42661
2824,201808,경춘선,춘천,1335,3341,2943,6629,4958,3569,37.885054,127.717023
2825,201808,경춘선,퇴계원,3722,4878,2360,4516,5691,3504,37.648311,127.143952
2826,201808,경춘선,평내호평,4901,9114,6913,9113,9713,6018,37.653225,127.244493
2827,201808,공항철도,검암,8996,17348,6586,11467,19027,8782,37.569104,126.673728
2828,201808,공항철도,계양,4108,6216,5096,12021,10396,6724,37.571462,126.735637
2829,201808,공항철도,공덕,3527,9206,4260,3899,7521,4133,37.544018,126.951592
2830,201808,공항철도,공항화물청사,14677,29910,4719,9264,20723,5887,37.458366,126.476241
2831,201808,공항철도,김포공항,22801,21491,11348,25704,32706,22430,37.562434,126.801058
2832,201808,공항철도,디지털미디어시티,22283,83372,34816,30859,93020,35296,37.576646,126.900984
2833,201808,공항철도,서울,18548,26243,24271,33121,34159,27217,37.554648,126.972559
2834,201808,공항철도,영종,2144,2539,1870,4295,3349,2206,37.511466,126.5237
2835,201808,공항철도,운서,10934,13678,9683,14268,14142,8365,37.492904,126.49379
2836,201808,공항철도,인천공항1터미널,39524,42239,29145,45879,43587,32645,37.44768026,126.458091
2837,201808,공항철도,인천공항2터미널,15465,13620,8331,31296,29390,15411,37.48479845,126.4380499
2838,201808,공항철도,청라국제도시,8677,18580,5276,13657,19169,5959,37.555878,126.625327
2839,201808,공항철도,홍대입구,8504,21546,18592,24692,29935,23183,37.557192,126.925381
2840,201808,04호선,경마공원,4972,12750,18911,24720,49600,17064,37.443885,127.007888
2841,201808,04호선,과천,3738,7042,5034,10630,8615,4726,37.433021,126.996568
2842,201808,04호선,대공원,4715,13991,19143,16951,14955,7493,37.435675,127.006523
2843,201808,04호선,범계,26785,64130,48244,55172,74320,48209,37.389793,126.950806
2844,201808,04호선,선바위,20937,25854,15514,26276,40881,21621,37.451673,127.002303
2845,201808,04호선,인덕원,32490,110014,39898,51313,91430,39726,37.401553,126.976715
2846,201808,04호선,정부과천청사,23811,76778,24349,33116,68479,20653,37.426513,126.98978
2847,201808,04호선,평촌,27207,78038,32382,35002,61095,28369,37.394287,126.963883
2848,201808,분당선,가천대,5346,14335,12266,15280,12921,7704,37.448605,127.126697
2849,201808,분당선,강남구청,13962,52125,38766,21345,49765,26051,37.517186,127.04128
2850,201808,분당선,개포동,5158,8426,7438,10847,8134,4706,37.489116,127.06614
2851,201808,분당선,구룡,6757,5724,3502,4705,4409,1949,37.486839,127.058856
2852,201808,분당선,구성,4571,7271,3962,7122,7366,4080,37.298969,127.105664
2853,201808,분당선,기흥,9352,12733,7638,16306,17364,10010,37.275619,127.115936
2854,201808,분당선,대모산입구,3869,8328,4392,5796,8033,3600,37.491373,127.07272
2855,201808,분당선,도곡,15035,28099,19808,18014,26174,13247,37.490858,127.055381
2856,201808,분당선,망포,21069,38119,14664,29823,45310,23503,37.245795,127.057353
2857,201808,분당선,매교,3015,10365,3658,6047,6934,2889,37.265481,127.015678
2858,201808,분당선,매탄권선,5064,12399,5161,10781,10986,6045,37.252759,127.040566
2859,201808,분당선,모란,24321,37006,30995,43881,47519,31865,37.43213,127.129087
2860,201808,분당선,미금,20316,47470,39350,41631,47598,27588,37.350077,127.10891
2861,201808,분당선,보정,2507,6312,2840,5919,4305,2267,37.312752,127.108196
2862,201808,분당선,복정,0,0,0,1,0,1,37.470047,127.126662
2863,201808,분당선,상갈,5879,9691,4250,11059,11040,5576,37.26181,127.108847
2864,201808,분당선,서울숲,7601,27392,19322,20321,30345,16889,37.543617,127.044707
2865,201808,분당선,서현,38999,87185,78359,70644,100204,69920,37.385126,127.123592
2866,201808,분당선,선릉,42065,141912,83612,28447,65450,29102,37.504503,127.049008
2867,201808,분당선,선정릉,12934,60972,43671,21022,51418,26777,37.51098,127.043593
2868,201808,분당선,수내,16921,58740,47610,35322,55185,31807,37.378455,127.114322
2869,201808,분당선,수서,26600,47921,29526,34213,48420,21927,37.487371,127.10188
2870,201808,분당선,수원,7138,11494,8465,18686,22099,17538,37.265974,126.999874
2871,201808,분당선,수원시청,14814,39978,29955,25634,38569,22035,37.261911,127.030736
2872,201808,분당선,신갈,2635,6464,4405,7548,6776,3484,37.286102,127.111313
2873,201808,분당선,압구정로데오,21454,67751,86165,46739,76757,57440,37.527381,127.040534
2874,201808,분당선,야탑,40723,96154,59582,64957,97660,54323,37.411185,127.128715
2875,201808,분당선,영통,11364,23928,17830,23889,28478,16114,37.251568,127.071394
2876,201808,분당선,오리,15374,34165,22008,27658,38252,19181,37.339824,127.108942
